standard,exponential,lorentz
0.714282,0.139978,2.28806
0.698441,0.887364,0.713249
0.869624,1.13322,0.991139
0.673299,0.0650891,0.506875
0.421725,0.0107979,1.4701
0.644176,1.0227,-1.03203
0.689012,0.808089,1.06925
0.151596,0.990015,-9.85178
0.069407,1.31372,1.14912
0.977204,1.44611,-7.88953
0.859053,0.406012,-0.0775229
0.169334,0.397121,1.13161
0.200692,1.1761,0.341283
0.179903,0.339799,1.7712
0.984678,1.68498,-15.3383
0.903829,0.262316,0.881015
0.995963,2.52759,-2.45844
0.31041,0.554251,99.8333
0.213638,0.357971,0.297058
0.969307,0.248256,-0.879338
0.827587,1.44202,-2.14759
0.533768,0.00992615,-0.751513
0.176558,0.745231,2.17698
0.770023,0.558938,0.678374
0.864729,0.103042,0.582054
0.970415,0.823363,-0.145188
0.970628,2.67556,-0.124695
0.609786,0.453133,0.840093
0.133707,2.2371,-1.19399
0.67349,0.787482,1.48552
0.746479,1.64672,-0.200729
0.512337,2.03533,-0.0337053
0.050942,0.369118,0.458034
0.100871,0.265548,-1.48234
0.125526,0.188606,-4.10579
0.254717,0.137369,0.645802
0.315696,0.407793,-0.50414
0.520481,1.60816,-4.20194
0.623931,1.95956,2.32214
0.186494,0.556753,-0.182218
0.0280862,0.221321,4.46445
0.302089,1.18921,-0.38445
0.385831,0.108628,1.22379
0.0660099,0.500482,0.908033
0.302896,0.735372,-2.88946
0.33555,0.572741,-0.285721
0.947823,0.241138,-4.82187
0.111291,0.888598,1.59766
0.76843,1.01626,-1.63359
0.110619,1.55563,0.968636
0.302839,0.737529,-2.7254
0.614951,1.33819,-0.552584
0.927984,3.1165,-0.803033
0.939651,0.0413712,0.631759
0.257297,0.646615,0.014699
0.342482,0.248966,0.210291
0.144081,2.99849,-0.0705315
0.950493,0.185685,0.330008
0.752175,0.20456,-0.665411
0.211226,2.46771,1.19466
0.17574,0.080677,-0.949996
0.777784,0.0203243,-0.292506
0.43675,0.251851,0.403847
0.778766,1.54507,-0.288023
0.918841,1.57558,-0.512228
0.198046,0.128217,0.688125
0.0520312,0.756908,-0.662937
0.356394,0.0684323,-0.0553355
0.900031,2.82722,-2.09731
0.554872,1.88563,-0.0528751
0.0273026,1.79249,0.686831
0.26397,0.195435,-8.41201
0.755105,0.781532,-0.349191
0.879165,3.23603,-5.2289
0.763982,0.115499,-6.77631
0.171237,0.167267,1.92204
0.451793,0.646821,7.18067
0.705646,1.76047,0.699875
0.241557,0.276178,0.265042
0.598313,2.3105,-0.71354
0.43156,0.686569,2.2993
0.207287,0.486678,-0.201449
0.414605,0.775767,-2.43894
0.601499,1.5957,-0.921978
0.651093,1.04707,7.57564
0.306249,0.151693,5.67672
0.180626,0.0431513,-21.684
0.233001,0.888357,2.92674
0.176394,0.522713,-1.08922
0.672409,0.607251,1.32338
0.00696897,0.915129,2.43751
0.474082,1.99367,0.0957407
0.464018,0.111831,1.0717
0.19351,0.955619,0.0793655
0.351992,0.0250566,-1.45928
0.596192,0.705601,2.30174
0.667224,1.13654,-1.68842
0.705825,0.518001,-0.416044
0.259442,0.00285606,0.907464
0.05588,3.80749,-3.67056
0.610421,1.90402,0.956388
0.0284994,0.482357,7.52079
0.623878,4.41398,2.2359
0.484738,0.0602515,-0.317115
0.832948,0.162353,-0.246897
0.0722757,2.82748,-0.283039
0.015116,0.904962,1.63815
0.659968,0.548997,0.0304349
0.131269,0.140063,0.224617
0.824222,0.458259,-1.459
0.22642,1.25742,-17.8544
0.7549,0.17666,1.90762
0.114186,0.843363,-1.79991
0.0806151,0.341652,-55.3524
0.2085,0.0261835,-0.053645
0.0489788,1.7497,0.767259
0.684572,0.0294707,-0.301293
0.0529707,0.562285,0.323355
0.322054,0.17564,-0.498961
0.6566,1.49757,0.674697
0.297975,1.82777,-1.89743
0.456096,1.95888,-1.97011
0.157004,0.661978,-1.86626
0.903052,0.653044,1.20385
0.016609,0.352213,0.254698
0.857095,2.0897,-1.56926
0.0171058,0.311156,2.00767
0.579558,2.19583,-0.454756
0.43887,1.07962,-0.553563
0.28179,0.124153,1.29596
0.763085,1.69938,3.13274
0.44984,0.17217,-1.88252
0.670406,0.99797,-3.02236
0.107627,0.0454011,0.390694
0.47372,0.530497,0.0327736
0.716039,1.59566,-10.6213
0.71257,0.809319,2.96186
0.793629,0.00824254,7.03633
0.468801,0.264317,-0.81674
0.49661,2.43805,2.31828
0.546148,0.0161576,0.075143
0.0884072,1.23198,-0.133139
0.00584363,0.232605,-0.971475
0.193715,1.08188,-0.360333
0.319694,0.20648,-170.208
0.0030168,0.0901859,-0.104134
0.497858,2.247,-2.96132
0.55958,0.577278,6.50796
0.418442,1.63649,-3.78863
0.429074,0.157932,0.0839178
0.705115,0.410219,2.60488
0.593514,3.37499,-0.242489
0.766302,0.894492,2.90014
0.122885,0.505255,0.306535
0.0511025,7.95974,3.72492
0.553188,0.432623,2.3396
0.943094,0.00285266,-4.65667
0.568465,2.18158,6.75511
0.242089,0.225924,0.151773
0.441132,1.59087,-0.0394813
0.994244,0.326881,1.51961
0.587556,0.121879,-5.7024
0.689791,0.473998,0.639287
0.582096,3.38779,0.980843
0.0512725,0.999705,0.777254
0.500682,0.476358,0.458407
0.0253673,0.716239,-15.9276
0.247225,0.957793,0.477209
0.918406,0.24339,0.827997
0.0836908,2.77225,-1.04091
0.146787,0.390031,-0.347171
0.77127,0.0248209,0.110348
0.9317,0.272068,0.735299
0.839301,0.113362,2.19248
0.875796,0.48427,0.265502
0.970114,0.977542,-0.660601
0.949402,0.558745,-0.121509
0.449093,0.367974,-0.81006
0.249236,0.234789,1.35413
0.774594,0.223283,2.04918
0.0417136,0.488192,0.824804
0.330867,0.0559889,3.17966
0.785002,0.327494,5.56138
0.386181,1.14391,-0.331094
0.0392586,0.481014,-0.543327
0.548053,1.1493,0.146412
0.517102,0.605396,0.252501
0.620041,0.214558,-0.954549
0.765795,0.758926,-11.0131
0.857063,1.61427,2.29974
0.17715,2.32183,-5.8922
0.776945,0.380982,1.1157
0.684096,0.53971,0.429394
0.296405,0.294991,0.512884
0.320316,1.00417,0.526784
0.879477,1.32716,0.990337
0.455391,1.86757,-0.492713
0.685606,0.0482217,3.53601
0.379933,0.362526,-1.9845
0.578146,0.420087,1.64489
0.151832,0.340538,0.758783
0.886391,1.57786,0.393389
0.233152,2.81373,-0.689862
0.793806,2.5254,-1.19103
0.636589,0.612544,1.26983
0.263157,2.1216,2.19993
0.735367,1.07383,0.674863
0.184991,0.31439,-1.43245
0.974376,0.453672,-4.81058
0.950918,0.907322,2.21141
0.417803,1.48047,-34.0832
0.939178,2.69285,-7.13461
0.162437,0.186977,0.0116254
0.18922,1.24079,2.54686
0.943131,0.923129,-1.54872
0.96904,1.94217,3.15439
0.45281,0.218929,-0.569822
0.90869,2.71502,12.6171
0.499974,0.0294204,1.22135
0.287621,0.580592,-0.0116882
0.0144386,2.77393,-0.00490091
0.168202,0.635091,-0.702707
0.828764,1.16524,-2.74966
0.73604,2.34189,0.250028
0.570493,0.0322097,6.58417
0.0462267,1.59817,2.3066
0.467696,1.00497,4.39872
0.0954845,1.27038,-9.69007
0.322992,0.481373,-0.171667
0.707526,0.48958,-51.0883
0.766141,0.307862,-0.466837
0.340354,1.15153,192.818
0.293054,0.490168,3.43921
0.0196481,0.351008,1.82235
0.630401,4.67007,1.8927
0.945701,2.18822,-0.448813
0.979257,0.273896,-3.57327
0.112879,0.613558,1.20454
0.458285,0.15879,0.603474
0.970431,0.334033,-2.53393
0.755676,0.0372404,-0.560237
0.398635,0.900772,-1.36615
0.618663,0.493928,-0.152276
0.474923,0.811679,-0.872046
0.951199,3.12654,-0.634659
0.927387,0.853909,-12.4642
0.692652,0.850669,0.623732
0.731136,0.83153,-1.22926
0.29711,1.1145,-0.473309
0.626873,2.84518,1.98131
0.785886,2.72099,0.264109
0.834176,1.00386,0.747373
0.0942611,1.12847,-0.478191
0.369707,0.197025,2.88079
0.0366561,0.452975,-4.02586
0.572539,0.561231,-2.514
0.696288,0.139153,2.25476
0.337774,0.0304577,2.69901
0.191546,0.29651,-0.52247
0.761768,0.0895653,-0.73877
0.862376,0.825695,5.57491
0.546736,0.399383,-0.57685
0.226298,1.31007,-0.130832
0.351121,1.08514,0.637673
0.301438,0.419794,-0.245565
0.341196,1.07806,0.305339
0.601489,0.238241,-1.92026
0.289738,6.13258,0.54878
0.877743,1.45113,0.663189
0.249832,0.0486371,-3.77131
0.22538,2.62461,-3.73034
0.858183,1.21026,0.284336
0.0130503,0.193251,0.185286
0.786371,0.816189,0.418283
0.63412,1.70211,0.467358
0.560234,0.640777,21.8867
0.808053,0.627993,-3.37256
0.989147,3.57103,0.0326034
0.594884,2.44524,1.57541
0.0115502,0.534093,-0.226327
0.291054,3.56781,-1.40921
0.00815686,0.0332956,13.3086
0.312198,5.0375,-0.690663
0.995772,0.894878,-0.160767
0.427548,0.141066,1.28272
0.578886,0.648733,-0.180244
0.911733,0.290949,-3.06995
0.080513,0.16469,-0.07843
0.503028,4.41925,2.10052
0.378227,0.13337,-0.104772
0.848285,0.129067,-3.35108
0.147416,2.76958,0.332921
0.103567,0.982627,2.07261
0.0569895,1.08239,0.365983
0.51321,1.92301,-0.066147
0.800267,0.248937,-2.98552
0.0142771,2.95383,0.461037
0.109734,2.43714,2.91932
0.49779,0.101235,0.0114158
0.937494,0.044027,0.165734
0.252949,2.53353,6.36212
0.00596327,2.16657,-1.43097
0.817977,0.92972,16.9314
0.53094,0.234396,9.10066
0.442058,1.11135,0.887388
0.403457,1.22318,0.805001
0.756879,0.493611,-0.644326
0.718534,0.671952,-3.56782
0.55289,4.96503,-1.34397
0.437255,2.47194,-4.40048
0.886704,1.09278,13.9511
0.227627,0.93312,-4.94838
0.45526,0.170458,0.129126
0.575373,5.22152,-1.4496
0.0633991,1.07687,-5.7239
0.587698,0.468114,-3.43332
0.868611,0.00395842,0.197489
0.309806,0.124676,2.12637
0.734948,0.0364285,1.523
0.911674,0.90742,0.841174
0.397302,0.946105,-36.4425
0.870075,0.248715,-0.720083
0.477311,1.1369,0.71575
0.726059,0.479536,0.328526
0.975397,0.0615311,-0.55584
0.474103,1.03679,0.220058
0.198027,0.127729,2.28268
0.5698,4.2887,-2.46265
0.843997,1.19994,7.83183
0.541381,1.16891,-0.471806
0.573001,1.36788,-1.02151
0.174646,1.4808,0.641935
0.205327,1.34706,-0.503816
0.366233,0.112011,1.25656
0.872232,0.200004,-13.571
0.956433,1.9244,0.0525878
0.979634,1.4872,1.06453
0.470963,0.331818,-0.640127
0.969183,0.38774,1.35164
0.414264,0.319131,2.67782
0.13924,0.170849,-29.6838
0.122196,1.46947,0.808661
0.818857,0.104502,4.28228
0.636025,1.08814,0.133782
0.383495,0.0457771,0.234498
0.097746,4.25021,15.2757
0.552979,0.611026,1.82159
0.383674,0.0340739,0.198651
0.392207,0.846728,-1.82797
0.940886,0.0932494,-3.85636
0.317101,0.518974,0.21666
0.775876,0.433388,-2.17978
0.465519,0.579192,3.31911
0.745308,1.29777,19.27
0.523106,0.664814,-0.166747
0.150781,0.998823,-0.097011
0.406032,0.779897,-0.468332
0.494879,4.40953,3.3932
0.98903,0.525853,4.40477
0.686371,0.227063,-0.102665
0.373797,0.748368,48.1022
0.561447,0.697286,-0.426532
0.882981,1.06447,3.21357
0.344086,0.530877,-0.942259
0.965023,0.258597,0.46396
0.971365,0.223743,0.295759
0.0943997,0.256852,0.229087
0.904339,0.194655,-26.7279
0.718094,0.0504563,1.81479
0.223549,0.442166,0.826816
0.957888,1.19527,-1.59677
0.656709,0.44133,-0.988023
0.89152,1.54142,-0.210914
0.92127,1.47788,-1.40153
0.705219,1.16871,-4.81324
0.726578,1.6493,-0.126225
0.912537,0.831419,-0.0107449
0.315318,0.542015,-0.218219
0.891237,1.96592,-0.346199
0.252876,0.169699,0.351615
0.0553865,1.67661,0.921665
0.502795,1.42968,-26.5491
0.819578,0.711838,-1.82023
0.524422,1.50711,-0.167149
0.337131,0.338968,-0.889591
0.84492,1.98697,0.363581
0.893281,1.04552,-1.57011
0.73685,0.17112,0.0848844
0.446935,0.694429,14.6555
0.926333,0.172503,0.104321
0.261358,0.965653,0.114973
0.906538,1.73732,-0.753799
0.85173,0.739662,-1.5706
0.751517,0.66885,-2.43719
0.271534,0.561126,-0.266026
0.486858,0.641847,-0.33048
0.615443,0.778643,-0.554387
0.940906,0.0863926,0.850808
0.437044,0.447975,1.62346
0.845998,1.38508,2.93062
0.467568,0.0661028,-5.70932
0.436624,0.425952,4.93017
0.96548,0.145124,-0.0658829
0.611628,1.12004,7.35521
0.265712,2.39229,0.472444
0.0479728,0.513663,-1.10887
0.682982,0.14049,-0.368777
0.248966,0.0214349,0.633153
0.190467,0.918821,-9.89675
0.358687,1.71091,0.39438
0.439033,0.895851,0.351598
0.554769,0.210796,-0.159426
0.232787,0.517719,3.9269
0.786672,0.125076,-0.0690384
0.0360328,0.240045,-2.62585
0.116198,1.00395,-1.67523
0.196292,0.767436,-0.901402
0.543727,0.535001,-13.0459
0.352557,0.614804,-0.0244329
0.452255,1.97399,0.181434
0.420263,0.351841,-1.58744
0.905241,0.0651,-13.8092
0.797669,1.85098,-2.20906
0.434848,1.47041,-4.26088
0.583219,1.05812,3.1474
0.491841,0.997776,0.146844
0.44212,0.551927,0.131878
0.740891,1.94069,-0.375823
0.590264,0.776954,0.324533
0.516592,1.40688,0.0164573
0.236183,0.0378967,10.985
0.236948,0.142462,-10.5129
0.966879,1.72776,-1.44524
0.398817,0.305107,-2.02045
0.477021,0.139795,0.559012
0.220704,1.01344,-1.21273
0.133485,2.02044,1.49137
0.431696,0.931224,-0.00262946
0.18379,0.550436,-1.03778
0.8722,1.40759,-1.00038
0.143415,0.404334,2.46177
0.864061,1.09766,-0.582205
0.047469,0.44852,0.421267
0.791764,0.833465,3.67476
0.125362,0.8542,-0.199279
0.772649,0.111054,-1.61653
0.134996,0.171328,-0.075411
0.466604,0.935453,-17.6934
0.941951,0.818986,0.228612
0.320496,1.2823,0.622129
0.252685,0.226358,-0.577982
0.416058,0.36307,1.56349
0.0897084,0.0150995,-0.649306
0.68799,0.0690888,-0.405213
0.739734,0.101326,-75.2769
0.774725,0.436138,1.27449
0.222013,0.631924,-7.52333
0.299049,0.628305,-2.62648
0.115514,0.386072,-0.361815
0.497562,0.2651,3.11119
0.943879,1.23513,-0.463425
0.526038,0.857646,1.33905
0.309375,0.987167,-0.423516
0.182266,0.279988,-27.5994
0.74286,2.81952,1.07515
0.329768,1.16882,-0.991237
0.743038,0.0859585,0.180968
0.828795,1.41051,-0.194933
0.589749,0.792753,87.3308
0.167741,2.0521,-0.455178
0.115806,8.25726,2.26659
0.476918,0.37509,-2.0861
0.340722,0.0631983,-2.43936
0.783618,0.226212,-1.34242
0.883512,0.0263831,0.303191
0.519672,0.920276,-332.773
0.542543,1.80706,0.272012
0.378698,0.0741425,0.472108
0.86343,0.974525,-2.72613
0.179309,1.49808,-0.46612
0.496383,0.506918,-2.9082
0.273387,2.28684,-2.13638
0.598302,0.157457,-42.2861
0.904562,3.43921,1.04081
0.854772,2.12008,-2.238
0.0107525,0.460821,-33.4808
0.750983,0.93089,1.34315
0.712176,1.98674,-0.128864
0.959578,1.63903,-29.5004
0.359163,0.290781,0.152882
0.273391,0.986579,-2.51218
0.31606,1.30014,-1.55846
0.395284,0.580308,2.31851
0.666734,0.137771,1.83481
0.014735,1.6994,1.07254
0.484727,0.155004,-6.33149
0.618101,0.829975,-1.15462
0.243222,0.659922,0.226543
0.138354,5.76283,0.643262
0.819015,1.56952,-2.37931
0.283647,1.28228,-6.68253
0.037645,0.164616,-0.343162
0.756716,2.49019,0.616087
0.0804971,2.21503,1.4547
0.25856,0.764418,0.461701
0.891185,0.255497,-1.18449
0.841557,0.202875,-8.61094
0.515978,0.228039,2.59958
0.957844,0.861354,0.105375
0.529777,0.375201,-1.28042
0.21122,0.224835,0.205642
0.160812,3.41842,1.23522
0.262166,1.11155,0.012248
0.580707,0.304171,-1.11073
0.448728,1.22962,0.221205
0.865283,0.80196,-0.314707
0.968476,0.334669,-0.443409
0.0199628,1.31347,-492.641
0.389969,1.04182,-0.500081
0.432304,0.378208,22.0299
0.612928,0.654023,-1.13505
0.255935,0.984859,-0.414033
0.487864,0.122497,1.23158
0.595567,2.14264,-2.30651
0.1454,1.16254,0.0729433
0.61035,1.18237,0.393885
0.270898,0.360663,-0.101607
0.0757718,0.261207,-0.239804
0.867138,0.0288627,-0.142435
0.255438,0.22853,0.588629
0.356844,2.0493,9.29338
0.255608,0.60299,-9.13132
0.272991,0.73305,0.505294
0.0998144,1.03179,0.369467
0.357671,0.102483,-0.529376
0.394976,0.340466,0.182628
0.941976,1.42295,-0.33044
0.983227,1.93044,0.415549
0.540922,0.218038,3.47819
0.205934,0.430616,-0.409305
0.837906,0.746909,-0.0959567
0.5473,1.27313,-20.99
0.536599,0.317503,-0.300352
0.117816,0.0388603,0.678813
0.727579,1.32392,-0.770364
0.906976,0.0115675,1.40081
0.655694,1.64941,0.386147
0.938743,0.377584,-0.0611326
0.77851,0.574401,5.38032
0.773113,0.803609,0.369908
0.694786,2.8298,1.27381
0.76864,0.459599,-0.686751
0.610889,3.49871,-3.99558
0.894493,1.32998,-0.323082
0.336941,0.197063,-0.72445
0.00525114,2.454,-0.431558
0.467829,4.27139,-5.9292
0.927362,0.383101,0.725227
0.537912,1.57425,0.591428
0.82929,1.91907,0.0336163
0.0210847,0.302354,-0.452841
0.338919,0.315367,-0.649224
0.442139,1.41634,-0.44546
0.534649,0.988641,-0.0757627
0.402126,6.3134,-0.234368
0.350477,0.539088,0.0299613
0.45817,0.98082,0.551996
0.0177881,0.326492,1.03422
0.065379,0.368059,1.38538
0.775144,0.321831,-1.73573
0.909283,1.02345,-0.806444
0.346451,0.452603,1.75151
0.244968,0.0795047,0.219079
0.858913,0.747562,6.61625
0.152512,0.326504,-2.30193
0.937419,0.0748914,44.4021
0.220457,0.0778242,1.09555
0.754311,0.120945,-2.6738
0.937017,0.502509,-0.0364264
0.988072,0.603816,-1.42781
0.991827,0.98442,0.986529
0.309857,0.359018,-5.42265
0.978418,0.920017,2.02676
0.585282,0.516281,2.89515
0.878807,0.0995892,-0.73771
0.620291,1.83883,-7.2552
0.905933,0.136776,0.359359
0.67207,0.294784,-1.02767
0.0730517,1.84145,-6.6485
0.831983,0.680417,0.351291
0.759071,0.379148,0.569604
0.758214,0.417131,-0.438846
0.32069,2.58004,1.34318
0.521441,1.8265,0.262058
0.654264,0.704818,-0.365014
0.0425503,0.174357,1.84926
0.203238,1.89466,-2.05653
0.454945,2.24314,1.59383
0.911878,0.103498,-2.16925
0.25531,1.02929,1.84207
0.391461,0.126093,3.78363
0.492892,0.607542,1.21484
0.352048,0.215214,0.605395
0.967814,4.00797,0.000566284
0.712788,0.664686,1.45753
0.0285823,0.171858,0.675134
0.373922,1.68434,0.165466
0.950114,0.664254,2.24271
0.810466,3.12277,0.295582
0.75911,0.558526,2.80733
0.286201,0.168287,1.95202
0.136421,0.732949,0.845121
0.962659,0.108716,-38.6232
0.293433,0.354303,0.0834858
0.835023,1.0245,0.221938
0.29185,1.43855,0.118505
0.621689,1.15744,2.16877
0.533389,0.515608,0.195576
0.374797,0.527405,5.78465
0.126392,0.496718,1.10236
0.246066,0.658128,1.39846
0.74741,0.558052,0.717704
0.26369,1.7726,-1.7621
0.593923,0.575921,3.5572
0.817844,0.36168,0.279439
0.530404,0.536978,-5.52325
0.172214,0.208091,-0.00345223
0.822383,0.17184,-0.647315
0.321099,0.237506,21.2008
0.549186,0.202381,-5.14592
0.623376,0.0370299,-0.268055
0.57922,2.05655,-1.69886
0.628563,1.52817,0.835526
0.159901,1.86677,0.403278
0.507665,2.81999,-10.7489
0.573205,0.226792,-0.756859
0.395993,2.76871,0.386051
0.107003,0.20287,0.556103
0.0260464,0.716745,0.996222
0.0755989,0.0498212,0.2292
0.359828,0.350396,-2.62267
0.934063,0.0506643,18.4878
0.717984,0.508308,0.664206
0.312188,2.09045,-0.309188
0.00398499,0.862246,-1.15998
0.222387,1.86265,-0.0894949
0.357158,0.0290451,-2.32052
0.49125,0.175222,-0.0437834
0.0057803,0.281927,-0.697987
0.998026,1.01868,-1.86747
0.691412,1.4348,-0.863166
0.00542252,3.99874,-0.0158155
0.757452,4.05401,0.0440215
0.691388,2.5702,0.11938
0.630808,0.154138,0.378073
0.748466,0.17345,0.496765
0.125514,2.72883,2.0772
0.882491,0.209037,-1.21485
0.632468,0.221931,-0.185728
0.24801,1.88017,1.23992
0.461244,0.915618,4.04101
0.111714,0.303551,1.42574
0.995863,0.415064,-0.212937
0.715672,0.756103,0.5629
0.686467,0.403765,-0.883122
0.579322,0.0506254,-0.0453871
0.588873,0.125114,-0.433807
0.596039,2.70554,-5.69953
0.492871,0.638304,-0.484199
0.302308,0.460901,-3.63973
0.413534,1.32531,0.0454411
0.851407,1.73666,-0.503374
0.722478,1.57569,-0.408354
0.855469,2.16081,0.560425
0.349821,0.138601,0.705677
0.302063,0.216076,0.377566
0.722429,0.412137,0.851579
0.212625,1.24064,-1.91289
0.563941,0.361773,-3.6247
0.760256,0.290964,2.6154
0.738586,0.927277,0.0355191
0.347524,0.8235,9.22474
0.330795,0.344048,2.35935
0.514448,0.31568,-0.356721
0.547887,1.39286,1.42523
0.482073,1.9471,1.31211
0.513838,0.137162,0.128833
0.659594,0.0623511,9.56941
0.816124,3.70862,0.0366346
0.418645,0.0965303,3.84931
0.503437,0.0419417,-0.157217
0.706032,3.26447,4.40542
0.861595,3.19416,-1.6384
0.905789,0.010936,0.963698
0.0897767,1.64216,-0.473253
0.367282,0.332092,-0.729261
0.330636,0.712248,1.94882
0.0115705,0.64372,0.377476
0.309883,0.334286,-5.39986
0.115114,0.537768,-1.16425
0.9416,1.53121,0.476563
0.971101,1.7795,11.8957
0.750582,0.0796749,-0.572191
0.34434,0.0144782,-0.335973
0.091655,0.350757,1.76285
0.795859,0.599798,0.196355
0.819303,0.344296,-4.67145
0.311873,4.25879,-0.522787
0.376598,3.88445,1.10046
0.349762,3.50939,-0.192349
0.04015,1.36041,1.37744
0.562898,0.461008,0.112721
0.547322,0.83068,8.12999
0.784487,0.669724,4.67485
0.140258,0.666331,-4.79051
0.645893,1.56036,0.266666
0.18609,0.492045,0.285589
0.764223,0.2997,0.416807
0.426151,0.293201,3.38289
0.5186,2.502,-8.11318
0.468366,0.382874,5.88337
0.284351,0.896807,-48.5495
0.295853,1.53358,-0.469605
0.285547,1.11042,0.126295
0.287514,1.76309,0.946092
0.991926,0.108242,-0.0476744
0.492369,1.2126,-0.636798
0.567921,0.881124,-0.306905
0.234889,0.77402,-3.80543
0.547197,3.17262,2.78476
0.399503,2.54994,0.920212
0.827572,0.602175,13.8273
0.389909,2.17517,-0.00856533
0.929793,0.346155,-1.80109
0.0519882,1.09677,2.909
0.944721,1.30424,2.57429
0.495941,0.524075,1.56819
0.801944,2.32623,-1.09974
0.0375103,0.216317,0.604882
0.0352524,0.197541,-0.0668859
0.258858,1.42281,-0.936555
0.611795,0.207424,2.20622
0.78626,0.0911382,-1.65643
0.296665,0.54143,45.6017
0.555809,0.774013,-0.161069
0.476327,0.0356107,0.205882
0.270496,0.172577,-3.14283
0.156186,0.426139,-3.08704
0.100205,2.37591,-0.913013
0.855691,5.01843,0.328408
0.487591,0.53214,0.0570905
0.380977,1.75207,-1.033
0.362452,0.588034,10.6801
0.355234,0.227043,-3.53883
0.609097,0.234449,0.384658
0.475718,0.0495253,-541.503
0.550297,0.984072,-9.08505
0.810722,1.34093,-2.64602
0.898206,0.489819,2.53086
0.670327,0.0470231,1.19781
0.432504,0.484836,40.8423
0.175059,0.459743,-0.323838
0.700199,0.627763,3.14046
0.279673,0.528763,1.24352
0.438189,1.03317,-0.512338
0.086257,0.580457,-0.542013
0.485137,0.316008,-2.96907
0.0434595,1.07561,-4.35949
0.443728,0.418026,0.580854
0.717868,0.332002,-0.474858
0.278314,0.131379,0.51247
0.230115,1.31468,0.959384
0.100542,0.820113,-4.77856
0.362082,3.1593,5.8537
0.279416,1.67191,0.482034
0.471526,2.87537,7.4663
0.559799,0.202545,-0.981056
0.846096,0.864131,0.214472
0.192617,0.371713,-1.74971
0.300438,0.363247,0.128631
0.582624,0.392935,-0.961079
0.414237,0.0449889,-3.19536
0.131942,0.0560754,-0.271751
0.659892,1.23282,-1.39692
0.823804,0.0244024,4.90541
0.107971,1.30205,-0.274962
0.0134604,0.987567,-1.52371
0.871158,0.085266,15.2263
0.549104,0.051313,0.291851
0.335994,0.273051,0.0726271
0.400616,4.91277,-0.669412
0.966529,0.576744,0.427818
0.165777,0.694922,-9.15156
0.545811,0.205888,-0.337239
0.853088,1.4523,-2.27374
0.355379,0.0248109,-0.166572
0.156024,0.187623,1.99084
0.391793,0.48586,-2.91068
0.182933,0.239025,0.484223
0.591922,1.11953,-0.00930406
0.716123,0.0111797,0.313484
0.153774,0.00511021,0.203289
0.603601,0.128815,-0.38036
